# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 200K of event 'cycles'
# Event count (approx.): 74972646679
#
# Overhead  Command     Shared Object         Symbol                                      
# ........  ..........  ....................  ............................................
#
     0.00%  :1363052    [kernel.kallsyms]     [k] __sk_dst_check
     0.00%  :1363052    python3.10            [.] 0x000000000006efb0
     0.00%  :1363052    [kernel.kallsyms]     [k] __cgroup_account_cputime_field
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_qs
     0.00%  :1363052    python3.10            [.] 0x0000000000198ea2
     0.00%  :1363052    [kernel.kallsyms]     [k] __update_blocked_fair
     0.00%  python3.10  libc.so.6             [.] __vfwscanf_internal
     0.00%  :1363052    [kernel.kallsyms]     [k] __put_task_struct
     0.00%  :1363052    python3.10            [.] 0x000000000012d7a3
     0.00%  :1363052    python3.10            [.] 0x00000000002773c5
     0.00%  python3.10  [kernel.kallsyms]     [k] arch_local_irq_enable
     0.00%  :1363052    python3.10            [.] 0x00000000001806c0
     0.00%  :1363052    python3.10            [.] 0x0000000000163033
     0.00%  :1363052    python3.10            [.] 0x000000000015d7cf
     0.00%  :1363052    python3.10            [.] PyLong_AsSsize_t
     0.00%  :1363052    [kernel.kallsyms]     [k] kfree_skbmem
     0.00%  :1363052    [kernel.kallsyms]     [k] ip_protocol_deliver_rcu
     0.00%  :1363052    python3.10            [.] 0x00000000002949c7
     0.00%  :1363052    python3.10            [.] 0x000000000015d662
     0.00%  :1363052    [kernel.kallsyms]     [k] sock_put
     0.00%  :1363052    python3.10            [.] 0x00000000001514e8
     0.00%  :1363052    libc.so.6             [.] __wcscoll_l
     0.00%  python3.10  [kernel.kallsyms]     [k] calculate_imbalance
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_segcblist_add_len
     0.00%  :1363052    libc.so.6             [.] pthread_setaffinity_np@@GLIBC_2.34
     0.00%  :1363052    python3.10            [.] 0x0000000000241485
     0.00%  python3.10  [kernel.kallsyms]     [k] __remove_hrtimer
     0.00%  python3.10  python3.10            [.] 0x00000000001598c8
     0.00%  python3.10  python3.10            [.] 0x000000000011b514
     0.00%  :1363052    python3.10            [.] 0x000000000015fa80
     0.00%  :1363052    python3.10            [.] 0x0000000000277587
     0.00%  :1363052    python3.10            [.] 0x000000000015d7b7
     0.00%  python3.10  [kernel.kallsyms]     [k] up_read
     0.00%  :1363052    [kernel.kallsyms]     [k] __free_slab
     0.00%  :1363052    python3.10            [.] 0x000000000012cff3
     0.00%  :1363052    [kernel.kallsyms]     [k] ktime_get_seconds
     0.00%  :1363052    python3.10            [.] 0x0000000000140a95
     0.00%  :1363052    [kernel.kallsyms]     [k] cpumask_any_but
     0.00%  :1363052    python3.10            [.] 0x0000000000293dc2
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_v4_inbound_md5_hash
     0.00%  :1363052    python3.10            [.] 0x00000000002b69c4
     0.00%  :1363052    python3.10            [.] 0x000000000016a2a9
     0.00%  :1363052    [kernel.kallsyms]     [k] netif_rx
     0.00%  :1363052    python3.10            [.] 0x00000000001566df
     0.00%  :1363052    python3.10            [.] 0x000000000012e078
     0.00%  :1363052    [kernel.kallsyms]     [k] sysvec_thermal
     0.00%  :1363052    [kernel.kallsyms]     [k] perf_pmu_nop_txn
     0.00%  :1363052    [kernel.kallsyms]     [k] raw_spin_rq_lock_nested
     0.00%  python3.10  [kernel.kallsyms]     [k] __sysvec_irq_work
     0.00%  :1363052    [kernel.kallsyms]     [k] irq_work_tick
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_filter
     0.00%  python3.10  libc.so.6             [.] 0x000000000019d324
     0.00%  :1363052    python3.10            [.] PyObject_SelfIter
     0.00%  :1363052    [kernel.kallsyms]     [k] __x64_sys_sendto
     0.00%  :1363052    python3.10            [.] 0x00000000002395f1
     0.00%  :1363052    python3.10            [.] 0x0000000000294eb1
     0.00%  :1363052    python3.10            [.] 0x00000000001d48d0
     0.00%  :1363052    [kernel.kallsyms]     [k] scheduler_tick
     0.00%  python3.10  [kernel.kallsyms]     [k] ctx_sched_out
     0.00%  :1363052    [kernel.kallsyms]     [k] sock_recvmsg
     0.00%  :1363052    python3.10            [.] 0x0000000000206913
     0.00%  :1363052    python3.10            [.] 0x000000000018c31b
     0.00%  :1363052    [kernel.kallsyms]     [k] __skb_clone
     0.00%  :1363052    libc.so.6             [.] 0x000000000007359e
     0.00%  :1363052    [kernel.kallsyms]     [k] release_sock
     0.00%  python3.10  python3.10            [.] _PyThreadState_DeleteCurrent
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_push
     0.00%  :1363052    [kernel.kallsyms]     [k] update_vdso_data.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] mm_release
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_v4_fill_cb
     0.00%  :1363052    [kernel.kallsyms]     [k] __kmalloc_node_track_caller
     0.00%  python3.10  [kernel.kallsyms]     [k] lru_add_drain_cpu
     0.00%  :1363052    python3.10            [.] 0x0000000000151500
     0.00%  :1363052    python3.10            [.] 0x000000000017962d
     0.00%  :1363052    [kernel.kallsyms]     [k] obj_cgroup_uncharge_pages
     0.00%  :1363052    python3.10            [.] 0x0000000000150bcb
     0.00%  :1363052    python3.10            [.] 0x00000000002773cd
     0.00%  :1363052    python3.10            [.] 0x00000000001d48dd
     0.00%  :1363052    python3.10            [.] 0x000000000028e085
     0.00%  python3.10  python3.10            [.] 0x000000000023957e
     0.00%  python3.10  [kernel.kallsyms]     [k] resched_curr
     0.00%  :1363052    python3.10            [.] 0x00000000002773e1
     0.00%  :1363052    [kernel.kallsyms]     [k] aa_label_sk_perm.part.0
     0.00%  python3.10  [kernel.kallsyms]     [k] irqentry_enter
     0.00%  python3.10  [kernel.kallsyms]     [k] __handle_mm_fault
     0.00%  python3.10  [kernel.kallsyms]     [k] rcu_segcblist_accelerate
     0.00%  python3.10  [kernel.kallsyms]     [k] tick_do_update_jiffies64
     0.00%  :1363052    python3.10            [.] 0x000000000015e060
     0.00%  python3.10  [kernel.kallsyms]     [k] copy_user_enhanced_fast_string
     0.00%  :1363052    python3.10            [.] 0x0000000000163100
     0.00%  :1363052    [kernel.kallsyms]     [k] __wake_up_common
     0.00%  python3.10  python3.10            [.] PyArg_ParseTupleAndKeywords
     0.00%  :1363052    [kernel.kallsyms]     [k] __x2apic_send_IPI_dest
     0.00%  :1363052    python3.10            [.] 0x000000000023957b
     0.00%  :1363052    python3.10            [.] 0x000000000017c38a
     0.00%  :1363052    [kernel.kallsyms]     [k] hrtimer_sleeper_start_expires
     0.00%  :1363052    [kernel.kallsyms]     [k] sk_reset_timer
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a09c0
     0.00%  :1363052    python3.10            [.] 0x000000000015d6bb
     0.00%  :1363052    python3.10            [.] 0x000000000012d74d
     0.00%  :1363052    python3.10            [.] 0x000000000015f014
     0.00%  python3.10  [kernel.kallsyms]     [k] vmacache_find
     0.00%  python3.10  python3.10            [.] 0x0000000000175d9c
     0.00%  python3.10  python3.10            [.] 0x0000000000175d13
     0.00%  python3.10  python3.10            [.] 0x0000000000143440
     0.00%  python3.10  python3.10            [.] 0x00000000002395d9
     0.00%  :1363052    [kernel.kallsyms]     [k] __hrtimer_start_range_ns
     0.00%  :1363052    python3.10            [.] _PyArg_ParseTuple_SizeT
     0.00%  :1363052    python3.10            [.] 0x0000000000162fb4
     0.00%  :1363052    python3.10            [.] 0x000000000012260c
     0.00%  :1363052    [kernel.kallsyms]     [k] error_return
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_segcblist_pend_cbs
     0.00%  :1363052    python3.10            [.] 0x000000000012282e
     0.00%  :1363052    python3.10            [.] 0x0000000000127fe8
     0.00%  python3.10  [kernel.kallsyms]     [k] cgroup_free
     0.00%  :1363052    python3.10            [.] 0x00000000001434c6
     0.00%  python3.10  python3.10            [.] PyDict_SetItem
     0.00%  :1363052    [kernel.kallsyms]     [k] __usecs_to_jiffies
     0.00%  python3.10  [kernel.kallsyms]     [k] send_call_function_single_ipi
     0.00%  :1363052    [kernel.kallsyms]     [k] resched_curr
     0.00%  :1363052    python3.10            [.] 0x00000000001407d5
     0.00%  :1363052    python3.10            [.] 0x000000000006f154
     0.00%  python3.10  python3.10            [.] 0x0000000000175d05
     0.00%  python3.10  python3.10            [.] 0x000000000015fffd
     0.00%  :1363052    python3.10            [.] 0x000000000012e088
     0.00%  python3.10  [kernel.kallsyms]     [k] find_busiest_group
     0.00%  python3.10  python3.10            [.] 0x0000000000175d7d
     0.00%  python3.10  python3.10            [.] 0x0000000000175d78
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_init_sleeper
     0.00%  :1363052    libc.so.6             [.] 0x0000000000199efd
     0.00%  :1363052    python3.10            [.] 0x000000000017c380
     0.00%  :1363052    [kernel.kallsyms]     [k] enqueue_task
     0.00%  :1363052    python3.10            [.] 0x0000000000295035
     0.00%  :1363052    python3.10            [.] 0x000000000015085e
     0.00%  :1363052    libc.so.6             [.] __sem_check_add_mapping
     0.00%  :1363052    python3.10            [.] 0x00000000002395d9
     0.00%  python3.10  python3.10            [.] 0x0000000000175d3c
     0.00%  :1363052    python3.10            [.] 0x000000000018bf70
     0.00%  :1363052    python3.10            [.] 0x00000000001f603b
     0.00%  python3.10  python3.10            [.] 0x0000000000175ded
     0.00%  python3.10  python3.10            [.] 0x000000000015f29a
     0.00%  :1363052    python3.10            [.] 0x000000000029498b
     0.00%  :1363052    python3.10            [.] 0x000000000015f02a
     0.00%  python3.10  [kernel.kallsyms]     [k] wake_up_process
     0.00%  python3.10  python3.10            [.] 0x000000000011b370
     0.00%  :1363052    python3.10            [.] 0x0000000000277595
     0.00%  :1363052    python3.10            [.] 0x000000000029e8d0
     0.00%  python3.10  [kernel.kallsyms]     [k] timekeeping_adjust.constprop.0
     0.00%  :1363052    python3.10            [.] 0x0000000000152260
     0.00%  :1363052    python3.10            [.] 0x000000000027be55
     0.00%  :1363052    python3.10            [.] 0x000000000031e7a0
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_skb_entail
     0.00%  python3.10  [kernel.kallsyms]     [k] vfree_atomic
     0.00%  python3.10  python3.10            [.] PyEval_SaveThread
     0.00%  python3.10  python3.10            [.] 0x0000000000167a94
     0.00%  :1363052    [kernel.kallsyms]     [k] set_task_cpu
     0.00%  :1363052    python3.10            [.] 0x000000000011d4fc
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_sem
     0.00%  python3.10  python3.10            [.] 0x000000000012b370
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a1104
     0.00%  python3.10  python3.10            [.] _PyUnicode_FromId
     0.00%  :1363052    python3.10            [.] 0x000000000011b514
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_signals
     0.00%  :1363052    python3.10            [.] PyNumber_AsSsize_t
     0.00%  :1363052    [kernel.kallsyms]     [k] qdisc_pkt_len_init
     0.00%  :1363052    python3.10            [.] 0x0000000000293e24
     0.00%  python3.10  [kernel.kallsyms]     [k] hrtimer_wakeup
     0.00%  :1363052    python3.10            [.] 0x000000000012289b
     0.00%  python3.10  [kernel.kallsyms]     [k] membarrier_update_current_mm
     0.00%  :1363052    python3.10            [.] 0x0000000000122826
     0.00%  python3.10  python3.10            [.] 0x000000000011b315
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a09cb
     0.00%  python3.10  python3.10            [.] 0x000000000017a880
     0.00%  python3.10  python3.10            [.] 0x000000000023eb3d
     0.00%  :1363052    [kernel.kallsyms]     [k] irq_exit_rcu
     0.00%  :1363052    python3.10            [.] 0x00000000001514ec
     0.00%  :1363052    [kernel.kallsyms]     [k] tcp_event_new_data_sent
     0.00%  :1363052    python3.10            [.] 0x00000000001512ea
     0.00%  :1363052    python3.10            [.] 0x0000000000179ef9
     0.00%  python3.10  [kernel.kallsyms]     [k] cpus_share_cache
     0.00%  python3.10  python3.10            [.] 0x00000000001d495d
     0.00%  python3.10  python3.10            [.] 0x00000000001388dc
     0.00%  python3.10  python3.10            [.] 0x000000000015f007
     0.00%  python3.10  [kernel.kallsyms]     [k] exit_robust_list
     0.00%  :1363052    libc.so.6             [.] 0x00000000001a0b65
     0.00%  :1363052    python3.10            [.] 0x000000000011b4c6
     0.00%  python3.10  [kernel.kallsyms]     [k] try_to_grab_pending
     0.00%  :1363052    python3.10            [.] 0x000000000017bfb6
     0.00%  python3.10  python3.10            [.] 0x000000000017c3ef
     0.00%  python3.10  python3.10            [.] 0x000000000017c38b
     0.00%  python3.10  python3.10            [.] 0x000000000015ffe2
     0.00%  python3.10  [kernel.kallsyms]     [k] trigger_load_balance
     0.00%  :1363052    [kernel.kallsyms]     [k] sock_sendmsg
     0.00%  python3.10  python3.10            [.] 0x0000000000188d7f
     0.00%  python3.10  python3.10            [.] 0x000000000011b2d0
     0.00%  :1363052    python3.10            [.] 0x000000000015e0f7
     0.00%  python3.10  [kernel.kallsyms]     [k] free_event_rcu
     0.00%  :1363052    python3.10            [.] 0x0000000000206938
     0.00%  :1363052    python3.10            [.] PyEval_RestoreThread
     0.00%  :1363052    python3.10            [.] 0x0000000000179c57
     0.00%  python3.10  [kernel.kallsyms]     [k] __vma_adjust
     0.00%  python3.10  [kernel.kallsyms]     [k] mmput
     0.00%  :1363052    [kernel.kallsyms]     [k] slab_free_freelist_hook.constprop.0
     0.00%  :1363052    [kernel.kallsyms]     [k] eth_type_trans
     0.00%  :1363052    [kernel.kallsyms]     [k] xmit_one.constprop.0
     0.00%  python3.10  [kernel.kallsyms]     [k] __vma_rb_erase
     0.00%  :1363052    [kernel.kallsyms]     [k] security_task_free
     0.00%  :1363052    [kernel.kallsyms]     [k] rcu_segcblist_extract_done_cbs
     0.00%  python3.10  python3.10            [.] 0x000000000012d09a
     0.00%  :1363134    python3.10            [.] 0x0000000000121616
     0.00%  :1363052    python3.10            [.] 0x0000000000179536
     0.00%  python3.10  python3.10            [.] 0x0000000000172976
     0.00%  python3.10  python3.10            [.] 0x0000000000172c2f
     0.00%  python3.10  [kernel.kallsyms]     [k] blk_finish_plug
     0.00%  :1363052    [kernel.kallsyms]     [k] find_vma
     0.00%  :1363052    [kernel.kallsyms]     [k] get_timespec64
     0.00%  :1363052    python3.10            [.] 0x000000000015f000
     0.00%  python3.10  python3.10            [.] 0x000000000018d288
     0.00%  python3.10  [kernel.kallsyms]     [k] get_nohz_timer_target
     0.00%  :1363052    python3.10            [.] 0x00000000000e4746
     0.00%  :1363052    libc.so.6             [.] fputws
     0.00%  python3.10  [kernel.kallsyms]     [k] syscall_enter_from_user_mode
     0.00%  python3.10  libc.so.6             [.] 0x00000000001a112a
     0.00%  python3.10  python3.10            [.] 0x000000000017a8dc
     0.00%  python3.10  [kernel.kallsyms]     [k] insert_vmap_area_augment.constprop.0
