# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 172K of event 'cycles'
# Event count (approx.): 83401119984
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f02
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5f4
     0.00%  python3.10  python3.10                                [.] 0x000000000015f064
     0.00%  python3.10  python3.10                                [.] 0x000000000016a30c
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.00%  python3.10  libc.so.6                                 [.] getlogin_fd0
     0.00%  python3.10  python3.10                                [.] 0x0000000000150b80
     0.00%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output2
     0.00%  python3.10  python3.10                                [.] 0x000000000015d8eb
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_pcppages_bulk
     0.00%  python3.10  [kernel.kallsyms]                         [k] loopback_xmit
     0.00%  python3.10  python3.10                                [.] 0x0000000000295061
     0.00%  python3.10  [kernel.kallsyms]                         [k] ktime_add_safe
     0.00%  python3.10  python3.10                                [.] 0x000000000011d4d0
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfa9
     0.00%  python3.10  python3.10                                [.] 0x000000000011b423
     0.00%  python3.10  python3.10                                [.] 0x0000000000150a25
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_local_deliver_finish
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_list
     0.00%  python3.10  [kernel.kallsyms]                         [k] __pagevec_lru_add_fn
     0.00%  python3.10  [kernel.kallsyms]                         [k] timekeeping_advance
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_self
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_rcv_core
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffb4
     0.00%  python3.10  python3.10                                [.] 0x00000000001f6b40
     0.00%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.00%  python3.10  [vdso]                                    [.] 0x00000000000006e8
     0.00%  python3.10  python3.10                                [.] 0x000000000017c6cd
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_free
     0.00%  python3.10  python3.10                                [.] 0x000000000015b158
     0.00%  python3.10  [kernel.kallsyms]                         [k] __netif_receive_skb
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d96d
     0.00%  python3.10  python3.10                                [.] 0x000000000011d510
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0a07
     0.00%  python3.10  python3.10                                [.] 0x000000000028e0cd
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_forward
     0.00%  python3.10  libc.so.6                                 [.] cfree@GLIBC_2.2.5
     0.00%  python3.10  python3.10                                [.] 0x000000000015c609
     0.00%  python3.10  python3.10                                [.] 0x0000000000296fcd
     0.00%  python3.10  python3.10                                [.] 0x00000000001409d7
     0.00%  python3.10  [kernel.kallsyms]                         [k] uncharge_batch
     0.00%  python3.10  [kernel.kallsyms]                         [k] nf_hook_slow
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfd4
     0.00%  python3.10  python3.10                                [.] 0x000000000015085e
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_mtu_probe
     0.00%  python3.10  [kernel.kallsyms]                         [k] unmap_page_range
     0.00%  python3.10  [kernel.kallsyms]                         [k] fput_many
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_tpp_change_priority
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_process_tick
     0.00%  python3.10  [kernel.kallsyms]                         [k] entry_SYSCALL_64_safe_stack
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000000740d8
     0.00%  python3.10  python3.10                                [.] 0x00000000001385b6
     0.00%  python3.10  python3.10                                [.] 0x000000000012b29e
     0.00%  python3.10  [kernel.kallsyms]                         [k] __memcg_kmem_uncharge_page
     0.00%  python3.10  python3.10                                [.] _PyThreadState_DeleteCurrent
     0.00%  python3.10  python3.10                                [.] 0x0000000000293ebe
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199f03
     0.00%  python3.10  [kernel.kallsyms]                         [k] irq_work_run_list
     0.00%  python3.10  python3.10                                [.] 0x000000000015f02a
     0.00%  python3.10  python3.10                                [.] 0x0000000000122901
     0.00%  python3.10  python3.10                                [.] 0x00000000001643e7
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09c0
     0.00%  python3.10  [kernel.kallsyms]                         [k] lock_page_memcg
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d7d
     0.00%  python3.10  [kernel.kallsyms]                         [k] uprobe_free_utask
     0.00%  python3.10  python3.10                                [.] 0x00000000002068a4
     0.00%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.00%  python3.10  python3.10                                [.] 0x000000000011d4d8
     0.00%  python3.10  python3.10                                [.] 0x000000000029c9d0
     0.00%  python3.10  [kernel.kallsyms]                         [k] ctx_sched_out
     0.00%  python3.10  python3.10                                [.] 0x00000000000cfa57
     0.00%  python3.10  [kernel.kallsyms]                         [k] down_write
     0.00%  python3.10  python3.10                                [.] 0x000000000016bf00
     0.00%  python3.10  python3.10                                [.] 0x000000000029ca5e
     0.00%  python3.10  [kernel.kallsyms]                         [k] blk_finish_plug
     0.00%  python3.10  python3.10                                [.] 0x0000000000152389
     0.00%  python3.10  [kernel.kallsyms]                         [k] nohz_balance_exit_idle
     0.00%  python3.10  python3.10                                [.] 0x000000000016ab6e
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x64_sys_exit
