# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 1176919489
#
# Overhead  Command     Shared Object      Symbol                                     
# ........  ..........  .................  ...........................................
#
     0.20%  python3.10  python3.10                                [.] 0x00000000001732c6
     0.20%  python3.10  python3.10                                [.] 0x000000000015b500
     0.20%  python3.10  libc.so.6                                 [.] 0x00000000001a0940
     0.20%  python3.10  python3.10                                [.] 0x0000000000188eee
     0.20%  python3.10  python3.10                                [.] 0x000000000018d113
     0.20%  python3.10  python3.10                                [.] 0x00000000001795d2
     0.19%  python3.10  python3.10                                [.] 0x000000000018d165
     0.19%  python3.10  python3.10                                [.] 0x0000000000179592
     0.19%  python3.10  python3.10                                [.] 0x000000000015b506
     0.18%  python3.10  python3.10                                [.] 0x000000000018d740
     0.18%  python3.10  python3.10                                [.] 0x0000000000188e5e
     0.18%  python3.10  python3.10                                [.] 0x000000000015f000
     0.18%  python3.10  python3.10                                [.] 0x000000000020beee
     0.18%  python3.10  python3.10                                [.] 0x00000000001b63e8
     0.18%  python3.10  python3.10                                [.] 0x000000000015f007
     0.18%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.18%  python3.10  python3.10                                [.] 0x000000000018d155
     0.17%  python3.10  python3.10                                [.] 0x00000000001740bb
     0.17%  python3.10  python3.10                                [.] 0x000000000018d121
     0.17%  python3.10  libc.so.6                                 [.] re_search_internal
     0.17%  python3.10  libc.so.6                                 [.] 0x00000000001a0970
     0.17%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.17%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.17%  python3.10  python3.10                                [.] 0x0000000000188da5
     0.17%  python3.10  python3.10                                [.] 0x000000000015b541
     0.16%  python3.10  python3.10                                [.] 0x0000000000137a60
     0.16%  python3.10  python3.10                                [.] 0x000000000018d066
     0.16%  python3.10  python3.10                                [.] 0x000000000015efc7
     0.16%  python3.10  python3.10                                [.] 0x000000000018d25c
     0.16%  python3.10  python3.10                                [.] 0x000000000018c00b
     0.16%  python3.10  libc.so.6                                 [.] 0x00000000001a0986
     0.16%  python3.10  python3.10                                [.] 0x000000000018d081
     0.16%  python3.10  libcrypto.so.3                            [.] 0x000000000030731e
     0.16%  python3.10  [kernel.kallsyms]                         [k] native_sched_clock
     0.16%  python3.10  python3.10                                [.] 0x00000000001d4951
     0.16%  python3.10  python3.10                                [.] 0x0000000000122901
     0.15%  python3.10  python3.10                                [.] 0x0000000000188fd0
     0.15%  python3.10  python3.10                                [.] 0x000000000020bf52
     0.15%  python3.10  python3.10                                [.] 0x000000000017c3e7
     0.14%  python3.10  python3.10                                [.] 0x0000000000122930
     0.14%  python3.10  python3.10                                [.] PyObject_Format
     0.14%  python3.10  python3.10                                [.] 0x000000000015b50e
     0.14%  python3.10  python3.10                                [.] _PyObject_LookupSpecial
     0.14%  python3.10  python3.10                                [.] 0x00000000001732ca
     0.14%  python3.10  python3.10                                [.] 0x0000000000179536
     0.14%  python3.10  python3.10                                [.] 0x000000000015b564
     0.14%  python3.10  python3.10                                [.] 0x0000000000206c70
     0.14%  python3.10  python3.10                                [.] 0x000000000018d237
     0.14%  python3.10  [kernel.kallsyms]                         [k] perf_swevent_add
     0.13%  python3.10  libcrypto.so.3                            [.] OPENSSL_cleanse
     0.13%  python3.10  python3.10                                [.] 0x000000000018d757
     0.13%  python3.10  libc.so.6                                 [.] 0x00000000001a0984
     0.13%  python3.10  [kernel.kallsyms]                         [k] dequeue_entity
     0.13%  python3.10  libc.so.6                                 [.] 0x00000000001a0994
     0.13%  python3.10  python3.10                                [.] 0x00000000001b63ff
     0.13%  python3.10  python3.10                                [.] 0x0000000000188cf6
     0.13%  python3.10  python3.10                                [.] 0x0000000000122906
     0.13%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.12%  python3.10  python3.10                                [.] 0x000000000018d75f
     0.12%  python3.10  python3.10                                [.] 0x000000000015efdc
     0.12%  python3.10  python3.10                                [.] 0x000000000017f860
     0.12%  python3.10  python3.10                                [.] 0x000000000015f014
     0.12%  python3.10  python3.10                                [.] 0x000000000018d599
     0.12%  python3.10  python3.10                                [.] 0x000000000017c3a6
     0.12%  python3.10  python3.10                                [.] 0x000000000020bec2
     0.12%  python3.10  python3.10                                [.] 0x000000000018d098
     0.12%  python3.10  python3.10                                [.] 0x0000000000188df0
     0.12%  python3.10  python3.10                                [.] 0x000000000018bfea
     0.12%  python3.10  python3.10                                [.] 0x000000000018d06d
     0.11%  python3.10  python3.10                                [.] 0x000000000018d07c
     0.11%  python3.10  python3.10                                [.] 0x0000000000137ae4
     0.11%  python3.10  python3.10                                [.] 0x000000000018d16d
     0.11%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.11%  python3.10  python3.10                                [.] _PyUnicode_ToDecimalDigit
     0.11%  python3.10  python3.10                                [.] 0x000000000017c3f8
     0.11%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.11%  python3.10  python3.10                                [.] 0x000000000018d1c6
     0.11%  python3.10  python3.10                                [.] 0x000000000018c0a4
     0.11%  python3.10  python3.10                                [.] 0x00000000001795c3
     0.11%  python3.10  python3.10                                [.] 0x00000000001d48e1
     0.11%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_time
     0.11%  python3.10  python3.10                                [.] 0x000000000018c0d9
     0.11%  python3.10  python3.10                                [.] 0x00000000001795ed
     0.11%  python3.10  python3.10                                [.] 0x000000000018c04e
     0.11%  python3.10  python3.10                                [.] 0x0000000000137a66
     0.11%  python3.10  python3.10                                [.] 0x000000000018d0cf
     0.11%  python3.10  python3.10                                [.] 0x000000000020beaa
     0.10%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_free_hook
     0.10%  python3.10  [kernel.kallsyms]                         [k] update_cfs_group
     0.10%  python3.10  python3.10                                [.] 0x000000000018d66e
     0.10%  python3.10  libcrypto.so.3                            [.] 0x0000000000307ff5
     0.10%  python3.10  python3.10                                [.] 0x0000000000188dd7
     0.10%  python3.10  python3.10                                [.] 0x000000000015f020
     0.10%  python3.10  python3.10                                [.] 0x000000000018bfef
     0.10%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.10%  python3.10  python3.10                                [.] 0x000000000015efaa
     0.10%  python3.10  [kernel.kallsyms]                         [k] perf_event_update_userpage
     0.10%  python3.10  python3.10                                [.] 0x000000000018d96b
     0.10%  python3.10  python3.10                                [.] 0x000000000018d664
     0.10%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.10%  python3.10  python3.10                                [.] 0x000000000015b520
     0.10%  python3.10  python3.10                                [.] 0x00000000001d4908
     0.09%  python3.10  python3.10                                [.] _PyUnicodeWriter_Init
     0.09%  python3.10  python3.10                                [.] 0x000000000015f00e
     0.09%  python3.10  python3.10                                [.] 0x0000000000137af0
     0.09%  python3.10  python3.10                                [.] 0x0000000000206c54
     0.09%  python3.10  libcrypto.so.3                            [.] 0x000000000030830f
     0.09%  python3.10  libcrypto.so.3                            [.] ENGINE_finish
     0.09%  python3.10  python3.10                                [.] 0x000000000012291a
     0.09%  python3.10  libcrypto.so.3                            [.] 0x00000000003076e7
     0.09%  python3.10  python3.10                                [.] 0x00000000002d04a6
     0.09%  python3.10  python3.10                                [.] 0x0000000000128097
     0.09%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.09%  python3.10  libcrypto.so.3                            [.] 0x00000000003078f5
     0.09%  python3.10  python3.10                                [.] 0x000000000018c096
     0.09%  python3.10  python3.10                                [.] 0x000000000013fd16
     0.09%  python3.10  python3.10                                [.] 0x0000000000137aad
     0.09%  python3.10  python3.10                                [.] 0x0000000000188de0
     0.09%  python3.10  python3.10                                [.] 0x0000000000179530
     0.09%  python3.10  python3.10                                [.] 0x0000000000188d4e
     0.09%  python3.10  libcrypto.so.3                            [.] 0x000000000030782a
     0.09%  python3.10  python3.10                                [.] _PyFunction_Vectorcall
     0.09%  python3.10  python3.10                                [.] 0x00000000001229d0
     0.09%  python3.10  [kernel.kallsyms]                         [k] event_sched_in
     0.09%  python3.10  python3.10                                [.] 0x000000000018d585
     0.09%  python3.10  libc.so.6                                 [.] parse_expression
     0.09%  python3.10  python3.10                                [.] 0x000000000020bf3d
     0.09%  python3.10  python3.10                                [.] 0x000000000018d0af
     0.09%  python3.10  python3.10                                [.] 0x00000000001732c8
     0.09%  python3.10  python3.10                                [.] 0x000000000015f025
     0.09%  python3.10  python3.10                                [.] 0x0000000000294eb9
     0.09%  python3.10  python3.10                                [.] 0x0000000000188e88
     0.09%  python3.10  python3.10                                [.] 0x0000000000137bbb
     0.09%  python3.10  libcrypto.so.3                            [.] 0x00000000003080c4
     0.09%  python3.10  python3.10                                [.] 0x000000000017c393
     0.08%  python3.10  python3.10                                [.] 0x000000000018d185
     0.08%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.08%  python3.10  python3.10                                [.] 0x0000000000189014
     0.08%  python3.10  python3.10                                [.] 0x000000000017c3b2
     0.08%  python3.10  python3.10                                [.] 0x00000000002942ae
     0.08%  python3.10  python3.10                                [.] 0x000000000018d519
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307698
     0.08%  python3.10  python3.10                                [.] 0x00000000002d0480
     0.08%  python3.10  [kernel.kallsyms]                         [k] merge_sched_in
     0.08%  python3.10  python3.10                                [.] 0x000000000015efb8
     0.08%  python3.10  python3.10                                [.] 0x0000000000179564
     0.08%  python3.10  python3.10                                [.] 0x000000000018d1c1
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003083bc
     0.08%  python3.10  [kernel.kallsyms]                         [k] perf_event_groups_first
     0.08%  python3.10  python3.10                                [.] 0x000000000015b557
     0.08%  python3.10  python3.10                                [.] 0x00000000001732c0
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003082f9
     0.08%  python3.10  python3.10                                [.] _PyTime_localtime
     0.08%  python3.10  python3.10                                [.] 0x000000000017f965
     0.08%  python3.10  python3.10                                [.] PyUnicode_RichCompare
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307594
     0.08%  python3.10  [kernel.kallsyms]                         [k] jiffies_to_usecs
     0.08%  python3.10  [kernel.kallsyms]                         [k] _raw_spin_lock
     0.08%  python3.10  python3.10                                [.] 0x00000000002773e6
     0.08%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003077a0
     0.08%  python3.10  python3.10                                [.] 0x000000000018c0e0
     0.08%  python3.10  python3.10                                [.] 0x000000000018d5b6
     0.08%  python3.10  python3.10                                [.] 0x000000000018c045
     0.07%  python3.10  libc.so.6                                 [.] 0x0000000000199efd
     0.07%  python3.10  python3.10                                [.] 0x00000000002775ac
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003072b2
