# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 93K of event 'cycles'
# Event count (approx.): 47388689290
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000017f860
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e7a
     0.00%  python3.10  python3.10                                [.] 0x00000000001893e3
     0.00%  python3.10  python3.10                                [.] 0x000000000018d252
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ee8
     0.00%  python3.10  python3.10                                [.] 0x00000000002cfed2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_zone_page_state
     0.00%  python3.10  [kernel.kallsyms]                         [k] gup_pgd_range
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307169
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_creds
     0.00%  python3.10  [kernel.kallsyms]                         [k] refcount_dec_not_one
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_start_this_gp
     0.00%  python3.10  [kernel.kallsyms]                         [k] available_idle_cpu
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_segcblist_n_segment_cbs
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_event
     0.00%  python3.10  [kernel.kallsyms]                         [k] alloc_perf_context
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_any_but
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_hw_config
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307464
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307b1b
     0.00%  python3.10  python3.10                                [.] PyFunction_NewWithQualName
     0.00%  python3.10  python3.10                                [.] 0x0000000000172c64
     0.00%  python3.10  python3.10                                [.] 0x0000000000188e99
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ec7
     0.00%  python3.10  python3.10                                [.] 0x0000000000189021
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf82
     0.00%  python3.10  python3.10                                [.] 0x0000000000206bf5
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c49
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unqueue_futex
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_signals
     0.00%  python3.10  python3.10                                [.] 0x0000000000206969
     0.00%  python3.10  python3.10                                [.] 0x00000000001433ba
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_q_add_safe
     0.00%  python3.10  [kernel.kallsyms]                         [k] page_remove_rmap
     0.00%  python3.10  python3.10                                [.] 0x0000000000167e20
     0.00%  python3.10  python3.10                                [.] 0x0000000000206c5f
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_wakeup
     0.00%  python3.10  python3.10                                [.] 0x0000000000129ff8
     0.00%  python3.10  python3.10                                [.] 0x0000000000143599
     0.00%  python3.10  python3.10                                [.] 0x0000000000159ac8
     0.00%  python3.10  python3.10                                [.] 0x000000000011b400
     0.00%  python3.10  python3.10                                [.] 0x000000000029ca62
     0.00%  python3.10  [kernel.kallsyms]                         [k] enqueue_hrtimer
     0.00%  python3.10  python3.10                                [.] 0x00000000001433a9
     0.00%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10                                [.] 0x000000000029c9c0
     0.00%  python3.10  python3.10                                [.] 0x00000000001522f3
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_lock_task_context
     0.00%  python3.10  [kernel.kallsyms]                         [k] pick_next_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] plist_add
     0.00%  python3.10  python3.10                                [.] 0x0000000000156663
     0.00%  python3.10  [kernel.kallsyms]                         [k] internal_get_user_pages_fast
     0.00%  python3.10  [kernel.kallsyms]                         [k] taskstats_exit
     0.00%  python3.10  python3.10                                [.] 0x0000000000121672
     0.00%  python3.10  python3.10                                [.] 0x000000000012e074
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_irq_work
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_thread
     0.00%  python3.10  [kernel.kallsyms]                         [k] __alloc_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] cgroup_css_set_put_fork
     0.00%  python3.10  [kernel.kallsyms]                         [k] memcg_slab_post_alloc_hook
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000004a40
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d308
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0b26
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_DigestUpdate
     0.00%  python3.10  python3.10                                [.] _PyLong_FormatAdvancedWriter
     0.00%  python3.10  python3.10                                [.] 0x0000000000121660
     0.00%  python3.10  python3.10                                [.] 0x0000000000122826
     0.00%  python3.10  python3.10                                [.] 0x0000000000127ad8
     0.00%  python3.10  python3.10                                [.] 0x0000000000133a67
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a68
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a93
     0.00%  python3.10  python3.10                                [.] 0x00000000001598fd
     0.00%  python3.10  python3.10                                [.] 0x000000000015b1fd
     0.00%  python3.10  python3.10                                [.] 0x0000000000162fb4
     0.00%  python3.10  python3.10                                [.] 0x0000000000163024
     0.00%  python3.10  python3.10                                [.] 0x0000000000167da0
     0.00%  python3.10  python3.10                                [.] 0x0000000000169e90
     0.00%  python3.10  python3.10                                [.] 0x0000000000188d4e
