# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4K of event 'cycles'
# Event count (approx.): 602680337
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.08%  python3.10  python3.10                                [.] 0x0000000000295035
     0.08%  python3.10  [kernel.kallsyms]                         [k] ttwu_do_wakeup
     0.08%  python3.10  python3.10                                [.] 0x00000000001740a7
     0.08%  python3.10  python3.10                                [.] 0x000000000018d22d
     0.08%  python3.10  python3.10                                [.] 0x0000000000137bb7
     0.08%  python3.10  python3.10                                [.] 0x000000000018d185
     0.08%  python3.10  python3.10                                [.] PyUnicode_New
     0.08%  python3.10  [kernel.kallsyms]                         [k] sched_clock
     0.08%  python3.10  python3.10                                [.] 0x000000000029498b
     0.08%  python3.10  [kernel.kallsyms]                         [k] slab_free_freelist_hook.constprop.0
     0.08%  python3.10  python3.10                                [.] 0x0000000000137b8d
     0.08%  python3.10  python3.10                                [.] 0x000000000016a2a0
     0.08%  python3.10  python3.10                                [.] 0x0000000000137a8f
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003077ce
     0.08%  python3.10  libcrypto.so.3                            [.] 0x0000000000307513
     0.08%  python3.10  python3.10                                [.] 0x000000000015ef8c
     0.08%  python3.10  python3.10                                [.] 0x0000000000206691
     0.08%  python3.10  python3.10                                [.] 0x000000000020bf4e
     0.08%  python3.10  python3.10                                [.] 0x0000000000174094
     0.08%  python3.10  python3.10                                [.] 0x0000000000188e21
     0.08%  python3.10  python3.10                                [.] 0x000000000018d060
     0.08%  python3.10  [kernel.kallsyms]                         [k] __perf_event_task_sched_out
     0.08%  python3.10  python3.10                                [.] 0x0000000000137c00
     0.08%  python3.10  [kernel.kallsyms]                         [k] do_softirq
     0.08%  python3.10  [kernel.kallsyms]                         [k] prepare_task_switch
     0.08%  python3.10  python3.10                                [.] 0x00000000002775f4
     0.08%  python3.10  python3.10                                [.] 0x00000000002d04a6
     0.08%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003081e4
     0.08%  python3.10  python3.10                                [.] 0x000000000020beea
     0.08%  python3.10  libcrypto.so.3                            [.] 0x00000000003081d7
     0.08%  python3.10  python3.10                                [.] 0x0000000000294a03
     0.08%  python3.10  python3.10                                [.] 0x000000000015efcc
     0.08%  python3.10  python3.10                                [.] 0x00000000001d4931
     0.08%  python3.10  python3.10                                [.] 0x0000000000206901
     0.08%  python3.10  python3.10                                [.] 0x0000000000169bde
     0.08%  python3.10  python3.10                                [.] 0x00000000001d48d4
     0.08%  python3.10  [kernel.kallsyms]                         [k] __update_load_avg_se
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307e09
     0.07%  python3.10  python3.10                                [.] 0x000000000013394e
     0.07%  python3.10  python3.10                                [.] 0x000000000015efe1
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000030808b
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003082ae
     0.07%  python3.10  python3.10                                [.] 0x0000000000206576
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003079c0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307160
     0.07%  python3.10  python3.10                                [.] 0x000000000015b512
     0.07%  python3.10  python3.10                                [.] 0x000000000015b16f
     0.07%  python3.10  libcrypto.so.3                            [.] 0x000000000030794e
     0.07%  python3.10  python3.10                                [.] 0x0000000000131167
     0.07%  python3.10  python3.10                                [.] 0x0000000000206988
     0.07%  python3.10  python3.10                                [.] 0x000000000015e060
     0.07%  python3.10  python3.10                                [.] 0x00000000002b3a7c
     0.07%  python3.10  python3.10                                [.] 0x000000000018d67f
     0.07%  python3.10  python3.10                                [.] 0x000000000018c03d
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307803
     0.07%  python3.10  python3.10                                [.] 0x000000000015c5b0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000003073b5
     0.07%  python3.10  python3.10                                [.] 0x00000000001512a0
     0.07%  python3.10  libcrypto.so.3                            [.] 0x00000000000b30a0
     0.07%  python3.10  python3.10                                [.] 0x000000000018d06a
     0.07%  python3.10  python3.10                                [.] 0x00000000001d4955
     0.07%  python3.10  [kernel.kallsyms]                         [k] migrate_enable
     0.07%  python3.10  libcrypto.so.3                            [.] ENGINE_finish
     0.07%  python3.10  python3.10                                [.] 0x0000000000188dc2
     0.07%  python3.10  python3.10                                [.] 0x000000000029498e
     0.07%  python3.10  python3.10                                [.] 0x000000000018928c
     0.07%  python3.10  python3.10                                [.] 0x0000000000277507
     0.07%  python3.10  python3.10                                [.] 0x0000000000137ba9
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000307371
     0.07%  python3.10  [kernel.kallsyms]                         [k] inet_ehashfn
     0.07%  python3.10  libcrypto.so.3                            [.] 0x0000000000308394
     0.07%  python3.10  python3.10                                [.] 0x0000000000277440
     0.07%  python3.10  python3.10                                [.] 0x0000000000294e97
     0.07%  python3.10  python3.10                                [.] 0x0000000000179541
     0.07%  python3.10  python3.10                                [.] 0x000000000015b53e
     0.07%  python3.10  [kernel.kallsyms]                         [k] calc_wheel_index
