# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 153K of event 'cycles'
# Event count (approx.): 81893266464
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000018d61c
     0.00%  python3.10  python3.10                                [.] 0x0000000000277390
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_protocol_deliver_rcu
     0.00%  python3.10  python3.10                                [.] 0x000000000018c31b
     0.00%  python3.10  python3.10                                [.] 0x0000000000127f54
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_cpu_partial
     0.00%  python3.10  [kernel.kallsyms]                         [k] import_single_range
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1238
     0.00%  python3.10  python3.10                                [.] 0x0000000000121672
     0.00%  python3.10  python3.10                                [.] 0x00000000001225e5
     0.00%  python3.10  python3.10                                [.] 0x000000000015d831
     0.00%  python3.10  python3.10                                [.] 0x000000000015c5b6
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199f08
     0.00%  python3.10  [kernel.kallsyms]                         [k] tasklet_action_common.constprop.0
     0.00%  python3.10  python3.10                                [.] _PyUnicode_FastFill
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sys_recvfrom
     0.00%  python3.10  [kernel.kallsyms]                         [k] gup_pgd_range
     0.00%  python3.10  [i915]                                    [k] process_csb
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199ce4
     0.00%  python3.10  [kernel.kallsyms]                         [k] sk_filter_trim_cap
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_rate_skb_sent
     0.00%  python3.10  python3.10                                [.] 0x00000000001418ed
     0.00%  python3.10  python3.10                                [.] 0x000000000015e060
     0.00%  python3.10  [kernel.kallsyms]                         [k] profile_task_exit
     0.00%  python3.10  [kernel.kallsyms]                         [k] __cgroup_account_cputime_field
     0.00%  python3.10  python3.10                                [.] 0x000000000016a323
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_push
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unfreeze_partials
     0.00%  python3.10  [kernel.kallsyms]                         [k] plist_del
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_page_frag_refill
     0.00%  python3.10  python3.10                                [.] 0x000000000016acd4
     0.00%  python3.10  python3.10                                [.] 0x0000000000206999
     0.00%  python3.10  python3.10                                [.] 0x000000000028cc22
     0.00%  python3.10  [kernel.kallsyms]                         [k] __put_user_4
     0.00%  python3.10  python3.10                                [.] _PyBytes_Resize
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_unref_page_commit.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_files_struct
     0.00%  python3.10  python3.10                                [.] 0x00000000001d93c6
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_task_struct_rcu_user
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff80
     0.00%  python3.10  python3.10                                [.] 0x000000000016ace6
     0.00%  python3.10  python3.10                                [.] 0x0000000000294f1e
     0.00%  python3.10  [kernel.kallsyms]                         [k] __call_rcu
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_current_priority
     0.00%  python3.10  [kernel.kallsyms]                         [k] __kmalloc_node_track_caller
     0.00%  python3.10  [kernel.kallsyms]                         [k] exit_creds
     0.00%  python3.10  [kernel.kallsyms]                         [k] membarrier_update_current_mm
     0.00%  python3.10  python3.10                                [.] 0x0000000000296fd1
     0.00%  python3.10  python3.10                                [.] 0x0000000000141933
     0.00%  python3.10  python3.10                                [.] 0x000000000011b461
     0.00%  python3.10  python3.10                                [.] 0x000000000015e0f7
     0.00%  python3.10  python3.10                                [.] 0x0000000000151d80
     0.00%  python3.10  python3.10                                [.] 0x0000000000178d50
     0.00%  python3.10  python3.10                                [.] 0x0000000000152395
     0.00%  python3.10  python3.10                                [.] 0x000000000015ff92
     0.00%  python3.10  python3.10                                [.] 0x000000000016ac38
     0.00%  python3.10  [kernel.kallsyms]                         [k] __mod_timer
     0.00%  python3.10  [kernel.kallsyms]                         [k] rseq_get_rseq_cs.isra.0
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000073587
     0.00%  python3.10  libc.so.6                                 [.] str_to_mpn
     0.00%  python3.10  python3.10                                [.] 0x00000000001406e0
     0.00%  python3.10  python3.10                                [.] 0x000000000018bf76
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_check_space
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69c6
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sock_wfree
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_tpp_change_priority
     0.00%  python3.10  python3.10                                [.] PyObject_SelfIter
     0.00%  python3.10  python3.10                                [.] 0x00000000002c4470
     0.00%  python3.10  python3.10                                [.] 0x0000000000122906
     0.00%  python3.10  python3.10                                [.] 0x00000000001630b4
     0.00%  python3.10  python3.10                                [.] 0x00000000002949ed
     0.00%  python3.10  python3.10                                [.] 0x0000000000127eb5
     0.00%  python3.10  [kernel.kallsyms]                         [k] refill_obj_stock
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_load_gs_index
     0.00%  python3.10  python3.10                                [.] 0x000000000016a2b7
     0.00%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_fill_cb
     0.00%  python3.10  python3.10                                [.] 0x0000000000277421
     0.00%  python3.10  python3.10                                [.] 0x000000000012d2c7
     0.00%  python3.10  [kernel.kallsyms]                         [k] ipv4_mtu
     0.00%  python3.10  libc.so.6                                 [.] __strtold_l
     0.00%  python3.10  python3.10                                [.] 0x000000000015ef7f
     0.00%  python3.10  [kernel.kallsyms]                         [k] account_kernel_stack.isra.0
     0.00%  python3.10  libc.so.6                                 [.] sem_clockwait@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8dc
     0.00%  python3.10  [kernel.kallsyms]                         [k] add_wait_queue
     0.00%  python3.10  python3.10                                [.] 0x0000000000294eb9
     0.00%  python3.10  python3.10                                [.] 0x0000000000280a69
     0.00%  python3.10  python3.10                                [.] 0x000000000015d6a3
     0.00%  python3.10  python3.10                                [.] 0x0000000000175d6f
     0.00%  python3.10  libc.so.6                                 [.] sem_getvalue@GLIBC_2.2.5
     0.00%  python3.10  python3.10                                [.] 0x000000000017a8a3
     0.00%  python3.10  python3.10                                [.] 0x0000000000198eb9
