# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 82K of event 'cycles'
# Event count (approx.): 38837669601
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10                                [.] 0x00000000001598f3
     0.00%  python3.10  [kernel.kallsyms]                         [k] find_vma
     0.00%  python3.10  python3.10                                [.] 0x00000000002068ea
     0.00%  python3.10  python3.10                                [.] 0x0000000000070990
     0.00%  python3.10  [kernel.kallsyms]                         [k] save_fpregs_to_fpstate
     0.00%  python3.10  python3.10                                [.] 0x000000000021aa24
     0.00%  python3.10  libcrypto.so.3                            [.] 0x0000000000307216
     0.00%  python3.10  python3.10                                [.] 0x000000000030e43f
     0.00%  python3.10  [kernel.kallsyms]                         [k] __init_waitqueue_head
     0.00%  python3.10  python3.10                                [.] 0x0000000000188ff0
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf43
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d40
     0.00%  python3.10  python3.10                                [.] 0x00000000001228c3
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_exc_page_fault
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_check_all_versions
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b77
     0.00%  python3.10  python3.10                                [.] 0x000000000018d06e
     0.00%  python3.10  _hashlib.cpython-310-x86_64-linux-gnu.so  [.] 0x0000000000004bb0
     0.00%  python3.10  python3.10                                [.] 0x000000000012284a
     0.00%  python3.10  python3.10                                [.] 0x000000000015efb5
     0.00%  python3.10  [kernel.kallsyms]                         [k] do_wp_page
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1124
     0.00%  python3.10  python3.10                                [.] 0x000000000006f150
     0.00%  python3.10  python3.10                                [.] 0x000000000012d165
     0.00%  python3.10  python3.10                                [.] 0x000000000018d19e
     0.00%  python3.10  python3.10                                [.] 0x000000000020bebd
     0.00%  :2336891    [kernel.kallsyms]                         [k] irqentry_exit_to_user_mode
     0.00%  :2337188    python3.10                                [.] 0x00000000001215a7
     0.00%  python3.10  [kernel.kallsyms]                         [k] insert_vmap_area.constprop.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] check_preempt_curr
     0.00%  python3.10  python3.10                                [.] 0x0000000000175ddb
     0.00%  :2337128    python3.10                                [.] 0x0000000000121730
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_any_but
     0.00%  :2337352    python3.10                                [.] 0x00000000001215a3
     0.00%  :2337258    python3.10                                [.] 0x0000000000121616
     0.00%  :2337164    [kernel.kallsyms]                         [k] can_migrate_task
     0.00%  python3.10  [kernel.kallsyms]                         [k] migrate_task_rq_fair
     0.00%  python3.10  python3.10                                [.] 0x0000000000151d86
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_cpu_partial
     0.00%  :2337215    python3.10                                [.] 0x0000000000121590
     0.00%  :2336970    [kernel.kallsyms]                         [k] timerqueue_add
     0.00%  :2336970    python3.10                                [.] 0x0000000000121734
     0.00%  :2337164    [kernel.kallsyms]                         [k] psi_group_change
     0.00%  :2337164    [kernel.kallsyms]                         [k] set_task_cpu
     0.00%  python3.10  python3.10                                [.] 0x00000000002b69c8
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_delack_timer_handler
     0.00%  python3.10  [kernel.kallsyms]                         [k] memset
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_mux_hrtimer_handler
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_gp_kthread_wake
     0.00%  python3.10  [kernel.kallsyms]                         [k] resched_curr
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_local_save_flags
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  :2337215    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337258    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337164    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337352    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336925    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337128    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336838    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336780    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336970    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337332    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336891    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2336995    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337040    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337088    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337188    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  python3.10                                [.] 0x00000000001776e8
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_clock_event_add


# Samples: 89K of event 'instructions'
# Event count (approx.): 58485258777
#
# Overhead  Command     Shared Object                             Symbol                                   
# ........  ..........  ........................................  .........................................
#
    87.07%  python3.10  python3.10                                [.] _PyEval_EvalFrameDefault
     1.73%  python3.10  python3.10                                [.] 0x000000000012161a
     0.87%  python3.10  python3.10                                [.] 0x0000000000121676
     0.61%  python3.10  python3.10                                [.] 0x0000000000121590
     0.49%  python3.10  python3.10                                [.] 0x0000000000121679
     0.48%  python3.10  python3.10                                [.] 0x0000000000121737
     0.45%  python3.10  python3.10                                [.] 0x00000000001215f7
     0.44%  python3.10  python3.10                                [.] 0x0000000000121613
     0.42%  python3.10  python3.10                                [.] 0x00000000001215f2
     0.41%  python3.10  python3.10                                [.] 0x0000000000121730
     0.34%  python3.10  python3.10                                [.] 0x0000000000121605
     0.34%  python3.10  python3.10                                [.] 0x00000000001215c4
