# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 79K of event 'cycles'
# Event count (approx.): 39665687302
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  python3.10                                [.] 0x000000000017c06e
     0.00%  python3.10  [kernel.kallsyms]                         [k] lockless_pages_from_mm
     0.00%  :2337923    python3.10                                [.] 0x000000000012161a
     0.00%  :2337959    python3.10                                [.] 0x00000000001215f7
     0.00%  :2338131    python3.10                                [.] 0x000000000012161a
     0.00%  :2337763    [kernel.kallsyms]                         [k] psi_group_change
     0.00%  :2337959    python3.10                                [.] 0x00000000001215d8
     0.00%  :2337923    python3.10                                [.] 0x0000000000121590
     0.00%  :2337763    [kernel.kallsyms]                         [k] native_queued_spin_lock_slowpath.part.0
     0.00%  :2337763    [kernel.kallsyms]                         [k] update_load_avg
     0.00%  python3.10  [kernel.kallsyms]                         [k] intel_pmu_enable_all
     0.00%  python3.10  [kernel.kallsyms]                         [k] trigger_load_balance
     0.00%  :2338391    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2338331    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2338360    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337837    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337883    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337763    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] copy_user_highpage.constprop.0
     0.00%  :2337923    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2338005    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2338027    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2338131    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2337959    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  :2338193    [kernel.kallsyms]                         [k] native_write_msr
     0.00%  python3.10  [kernel.kallsyms]                         [k] recalc_sigpending
     0.00%  python3.10  python3.10                                [.] 0x000000000015d126


# Samples: 94K of event 'instructions'
# Event count (approx.): 62047324395
#
# Overhead  Command     Shared Object         Symbol                                     
# ........  ..........  ....................  ...........................................
#
    88.21%  python3.10  python3.10            [.] _PyEval_EvalFrameDefault
     1.57%  python3.10  python3.10            [.] 0x000000000012161a
     0.76%  python3.10  python3.10            [.] 0x0000000000121676
     0.56%  python3.10  python3.10            [.] 0x0000000000121590
     0.46%  python3.10  python3.10            [.] 0x0000000000121737
     0.44%  python3.10  python3.10            [.] 0x0000000000121679
     0.42%  python3.10  python3.10            [.] 0x0000000000121613
     0.40%  python3.10  python3.10            [.] 0x00000000001215f2
     0.38%  python3.10  python3.10            [.] 0x0000000000121730
     0.37%  python3.10  python3.10            [.] 0x00000000001215f7
     0.32%  python3.10  python3.10            [.] 0x0000000000121605
     0.31%  python3.10  python3.10            [.] 0x00000000001215c4
     0.29%  python3.10  python3.10            [.] 0x0000000000121596
     0.27%  python3.10  python3.10            [.] 0x000000000012159b
     0.24%  python3.10  python3.10            [.] 0x000000000012167d
     0.22%  python3.10  python3.10            [.] 0x000000000012160b
     0.21%  python3.10  python3.10            [.] 0x00000000001215a3
     0.20%  python3.10  python3.10            [.] 0x00000000001215cb
     0.17%  python3.10  python3.10            [.] 0x00000000001215a7
     0.17%  python3.10  python3.10            [.] 0x00000000001215bc
     0.16%  python3.10  python3.10            [.] 0x000000000012167b
     0.14%  python3.10  python3.10            [.] 0x000000000012159d
     0.13%  python3.10  python3.10            [.] 0x00000000001215e9
     0.12%  python3.10  python3.10            [.] 0x00000000001215dc
     0.12%  python3.10  python3.10            [.] 0x000000000012160f
     0.12%  python3.10  python3.10            [.] 0x00000000001215e5
     0.12%  python3.10  python3.10            [.] 0x00000000001215e2
     0.10%  python3.10  python3.10            [.] 0x00000000001215ab
     0.09%  python3.10  python3.10            [.] 0x00000000001215a2
     0.09%  python3.10  python3.10            [.] 0x0000000000121677
     0.09%  python3.10  [kernel.kallsyms]     [k] psi_group_change
     0.08%  :2337763    python3.10            [.] _PyEval_EvalFrameDefault
     0.08%  :2338005    python3.10            [.] _PyEval_EvalFrameDefault
     0.07%  :2338331    python3.10            [.] _PyEval_EvalFrameDefault
     0.07%  python3.10  python3.10            [.] 0x000000000012167f
     0.06%  :2338131    python3.10            [.] _PyEval_EvalFrameDefault
     0.06%  python3.10  python3.10            [.] 0x0000000000121616
     0.06%  python3.10  python3.10            [.] 0x00000000001215d8
     0.06%  :2338360    python3.10            [.] _PyEval_EvalFrameDefault
     0.05%  :2338193    python3.10            [.] _PyEval_EvalFrameDefault
     0.05%  python3.10  python3.10            [.] 0x0000000000121594
     0.05%  :2338391    python3.10            [.] _PyEval_EvalFrameDefault
     0.05%  python3.10  python3.10            [.] _PyObject_MakeTpCall
     0.05%  :2337883    python3.10            [.] _PyEval_EvalFrameDefault
     0.04%  :2338049    python3.10            [.] _PyEval_EvalFrameDefault
     0.03%  :2338027    python3.10            [.] _PyEval_EvalFrameDefault
     0.03%  python3.10  python3.10            [.] 0x0000000000121599
     0.03%  :2337959    python3.10            [.] _PyEval_EvalFrameDefault
     0.03%  python3.10  python3.10            [.] _PyUnicode_JoinArray
     0.03%  python3.10  python3.10            [.] 0x000000000012166e
     0.03%  python3.10  python3.10            [.] 0x0000000000121600
     0.02%  python3.10  python3.10            [.] 0x00000000001215a6
     0.02%  python3.10  [kernel.kallsyms]     [k] kfree
     0.02%  python3.10  python3.10            [.] 0x00000000001215a0
     0.02%  python3.10  [kernel.kallsyms]     [k] zap_pte_range
     0.02%  python3.10  [kernel.kallsyms]     [k] perf_event_alloc
     0.02%  python3.10  python3.10            [.] 0x00000000001215b2
     0.02%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_cfs_rq
     0.02%  python3.10  [kernel.kallsyms]     [k] merge_sched_in
     0.02%  python3.10  [kernel.kallsyms]     [k] event_sched_in
     0.01%  python3.10  [kernel.kallsyms]     [k] rb_next
     0.01%  python3.10  [kernel.kallsyms]     [k] native_sched_clock
     0.01%  python3.10  python3.10            [.] 0x00000000001215c0
     0.01%  python3.10  [kernel.kallsyms]     [k] __update_load_avg_se
     0.01%  python3.10  python3.10            [.] 0x0000000000121734
     0.01%  python3.10  python3.10            [.] PyList_Append
     0.01%  python3.10  [kernel.kallsyms]     [k] update_load_avg
