# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 137K of event 'cycles'
# Event count (approx.): 68414781190
#
# Overhead  Command     Shared Object                             Symbol                                        
# ........  ..........  ........................................  ..............................................
#
     0.00%  python3.10  python3.10                                [.] 0x0000000000159622
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a09a1
     0.00%  python3.10  libc.so.6                                 [.] pthread_rwlock_timedwrlock@@GLIBC_2.34
     0.00%  python3.10  python3.10                                [.] 0x000000000013fcf0
     0.00%  python3.10  python3.10                                [.] 0x00000000001d4902
     0.00%  python3.10  [kernel.kallsyms]                         [k] unmap_page_range
     0.00%  python3.10  python3.10                                [.] 0x000000000011b448
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tlb_remove_page_size
     0.00%  python3.10  [kernel.kallsyms]                         [k] acct_update_integrals
     0.00%  python3.10  python3.10                                [.] 0x000000000011b434
     0.00%  python3.10  python3.10                                [.] 0x000000000017b0d0
     0.00%  python3.10  [kernel.kallsyms]                         [k] cpumask_next
     0.00%  python3.10  python3.10                                [.] 0x000000000015af75
     0.00%  python3.10  [kernel.kallsyms]                         [k] can_migrate_task
     0.00%  python3.10  python3.10                                [.] 0x000000000017f5f0
     0.00%  python3.10  [kernel.kallsyms]                         [k] apic_ack_irq
     0.00%  python3.10  python3.10                                [.] 0x0000000000280a69
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_forward
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d5a8
     0.00%  python3.10  [kernel.kallsyms]                         [k] x86_pmu_read
     0.00%  python3.10  python3.10                                [.] 0x0000000000137b0e
     0.00%  python3.10  [kernel.kallsyms]                         [k] ttwu_queue_wakelist
     0.00%  python3.10  python3.10                                [.] 0x00000000002069b9
     0.00%  python3.10  python3.10                                [.] 0x00000000002775af
     0.00%  python3.10  python3.10                                [.] 0x000000000018bfe5
     0.00%  python3.10  python3.10                                [.] 0x0000000000206994
     0.00%  python3.10  python3.10                                [.] 0x000000000014f6ef
     0.00%  python3.10  [vdso]                                    [.] 0x0000000000000870
     0.00%  python3.10  python3.10                                [.] 0x000000000015ffe6
     0.00%  python3.10  python3.10                                [.] 0x0000000000151eed
     0.00%  python3.10  [kernel.kallsyms]                         [k] security_task_free
     0.00%  python3.10  python3.10                                [.] _PyObject_CallMethodId
     0.00%  python3.10  python3.10                                [.] 0x000000000015c600
     0.00%  python3.10  python3.10                                [.] 0x000000000015b21b
     0.00%  python3.10  python3.10                                [.] 0x0000000000121672
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_qs
     0.00%  python3.10  python3.10                                [.] 0x000000000012b2d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000151500
     0.00%  python3.10  python3.10                                [.] 0x0000000000151dc4
     0.00%  python3.10  python3.10                                [.] 0x0000000000293d44
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_pid.part.0
     0.00%  python3.10  python3.10                                [.] 0x0000000000294ff2
     0.00%  python3.10  python3.10                                [.] 0x0000000000151f24
     0.00%  python3.10  python3.10                                [.] 0x0000000000294988
     0.00%  python3.10  python3.10                                [.] 0x00000000002868d0
     0.00%  python3.10  python3.10                                [.] 0x000000000017c0b5
     0.00%  python3.10  python3.10                                [.] 0x0000000000295019
     0.00%  python3.10  libcrypto.so.3                            [.] SHA256_Final
     0.00%  python3.10  [kernel.kallsyms]                         [k] __x2apic_send_IPI_dest
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_affine
     0.00%  python3.10  python3.10                                [.] 0x00000000001c12a0
     0.00%  python3.10  [kernel.kallsyms]                         [k] smp_call_function_many_cond
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcuwait_wake_up
     0.00%  python3.10  python3.10                                [.] 0x0000000000286dd0
     0.00%  python3.10  python3.10                                [.] _PyObject_GC_NewVar
     0.00%  python3.10  python3.10                                [.] 0x00000000001339c5
     0.00%  python3.10  python3.10                                [.] 0x0000000000137ada
     0.00%  python3.10  python3.10                                [.] 0x00000000001c3770
     0.00%  python3.10  [kernel.kallsyms]                         [k] task_active_pid_ns
     0.00%  python3.10  python3.10                                [.] 0x000000000028a73b
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a0995
     0.00%  python3.10  python3.10                                [.] 0x0000000000172aec
     0.00%  python3.10  python3.10                                [.] 0x0000000000152266
     0.00%  python3.10  python3.10                                [.] 0x00000000001566c5
     0.00%  python3.10  python3.10                                [.] 0x0000000000294720
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000198ac0
     0.00%  python3.10  python3.10                                [.] 0x0000000000295061
     0.00%  python3.10  python3.10                                [.] 0x000000000029c9cc
     0.00%  python3.10  [kernel.kallsyms]                         [k] notify_hwp_interrupt
     0.00%  python3.10  python3.10                                [.] 0x0000000000206620
     0.00%  python3.10  [kernel.kallsyms]                         [k] ptep_clear_flush
     0.00%  python3.10  python3.10                                [.] PyEval_SaveThread
     0.00%  python3.10  python3.10                                [.] _Py_NewReference
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a64
     0.00%  python3.10  python3.10                                [.] 0x0000000000137abb
     0.00%  python3.10  python3.10                                [.] 0x0000000000179536
     0.00%  python3.10  python3.10                                [.] 0x0000000000179592
     0.00%  python3.10  python3.10                                [.] 0x0000000000188f0c
     0.00%  python3.10  python3.10                                [.] 0x00000000001a3036
     0.00%  python3.10  python3.10                                [.] 0x00000000002942c4
     0.00%  python3.10  libc.so.6                                 [.] __GI___pthread_tpp_change_priority
     0.00%  python3.10  python3.10                                [.] 0x00000000002d0489
     0.00%  python3.10  libc.so.6                                 [.] 0x0000000000199c04
     0.00%  python3.10  libc.so.6                                 [.] 0x000000000019d58a
