# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 121K of event 'cycles'
# Event count (approx.): 45536139830
#
# Overhead  Command     Shared Object                             Symbol                                      
# ........  ..........  ........................................  ............................................
#
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_dl_rq_load_avg
     0.00%  python3.10  python3.10                                [.] 0x000000000018d63d
     0.00%  python3.10  python3.10                                [.] 0x000000000018d4b6
     0.00%  python3.10  libc.so.6                                 [.] 0x00000000001a1100
     0.00%  python3.10  python3.10                                [.] 0x0000000000129f3e
     0.00%  :1991209    python3.10                                [.] _PyUnicode_InsertThousandsGrouping
     0.00%  python3.10  libcrypto.so.3                            [.] 0x000000000030830f
     0.00%  python3.10  python3.10                                [.] 0x00000000001f6073
     0.00%  python3.10  [kernel.kallsyms]                         [k] vmap_pages_pud_range
     0.00%  python3.10  python3.10                                [.] 0x000000000015b520
     0.00%  :1991224    python3.10                                [.] 0x00000000001215a7
     0.00%  python3.10  [kernel.kallsyms]                         [k] vmacache_find
     0.00%  python3.10  [kernel.kallsyms]                         [k] arch_local_save_flags
     0.00%  python3.10  [kernel.kallsyms]                         [k] smp_call_function_many_cond
     0.00%  python3.10  python3.10                                [.] 0x000000000020bf4e
     0.00%  python3.10  [kernel.kallsyms]                         [k] load_balance
     0.00%  python3.10  python3.10                                [.] 0x0000000000277477
     0.00%  python3.10  python3.10                                [.] 0x0000000000172b7b
     0.00%  python3.10  [kernel.kallsyms]                         [k] __task_pid_nr_ns
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_sg_lb_stats
     0.00%  python3.10  ld-linux-x86-64.so.2                      [.] _dl_load_cache_lookup
     0.00%  :1991099    python3.10                                [.] 0x0000000000121596
     0.00%  python3.10  [kernel.kallsyms]                         [k] remove_entity_load_avg
     0.00%  python3.10  python3.10                                [.] 0x0000000000151e7d
     0.00%  python3.10  python3.10                                [.] 0x000000000016a5f5
     0.00%  python3.10  [kernel.kallsyms]                         [k] wake_affine
     0.00%  python3.10  python3.10                                [.] 0x000000000011b3b2
     0.00%  python3.10  [kernel.kallsyms]                         [k] __percpu_down_read
     0.00%  python3.10  python3.10                                [.] 0x0000000000206757
     0.00%  python3.10  python3.10                                [.] 0x0000000000070790
     0.00%  python3.10  python3.10                                [.] 0x000000000015b11a
     0.00%  python3.10  python3.10                                [.] 0x000000000018dcc5
     0.00%  python3.10  [kernel.kallsyms]                         [k] idr_find
     0.00%  python3.10  python3.10                                [.] 0x000000000016bf48
     0.00%  python3.10  python3.10                                [.] 0x000000000012b2ff
     0.00%  python3.10  python3.10                                [.] 0x0000000000137a73
     0.00%  python3.10  python3.10                                [.] _PyDict_GetItemIdWithError
     0.00%  python3.10  [kernel.kallsyms]                         [k] obj_cgroup_uncharge_pages
     0.00%  python3.10  [kernel.kallsyms]                         [k] skb_release_data
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_v4_rcv
     0.00%  python3.10  libcrypto.so.3                            [.] EVP_DigestUpdate
     0.00%  python3.10  [kernel.kallsyms]                         [k] put_pid.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] try_grab_compound_head
     0.00%  python3.10  [kernel.kallsyms]                         [k] perf_event_delayed_put
     0.00%  python3.10  python3.10                                [.] 0x00000000001228eb
     0.00%  python3.10  [kernel.kallsyms]                         [k] ftrace_profile_free_filter
     0.00%  python3.10  python3.10                                [.] 0x000000000018d519
     0.00%  python3.10  python3.10                                [.] 0x00000000001d48d0
     0.00%  python3.10  python3.10                                [.] 0x0000000000137bc7
     0.00%  python3.10  [kernel.kallsyms]                         [k] sysvec_apic_timer_interrupt
     0.00%  python3.10  python3.10                                [.] 0x0000000000070934
     0.00%  python3.10  [kernel.kallsyms]                         [k] release_user_cpus_ptr
     0.00%  python3.10  [kernel.kallsyms]                         [k] __d_free
     0.00%  python3.10  [kernel.kallsyms]                         [k] __sk_dst_check
     0.00%  python3.10  [kernel.kallsyms]                         [k] __softirqentry_text_start
     0.00%  python3.10  [kernel.kallsyms]                         [k] update_blocked_averages
     0.00%  python3.10  python3.10                                [.] 0x0000000000137baf
     0.00%  python3.10  [kernel.kallsyms]                         [k] _find_first_bit
     0.00%  python3.10  python3.10                                [.] 0x000000000015b288
     0.00%  python3.10  [kernel.kallsyms]                         [k] free_unref_page
     0.00%  python3.10  python3.10                                [.] 0x00000000002c4474
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_chrono_stop
     0.00%  python3.10  python3.10                                [.] _PyThreadState_Swap
     0.00%  python3.10  [kernel.kallsyms]                         [k] rebalance_domains
     0.00%  python3.10  [kernel.kallsyms]                         [k] rcu_cblist_dequeue
     0.00%  python3.10  [kernel.kallsyms]                         [k] hrtimer_try_to_cancel.part.0
     0.00%  python3.10  [kernel.kallsyms]                         [k] note_interrupt
     0.00%  python3.10  [kernel.kallsyms]                         [k] asm_sysvec_call_function_single
     0.00%  python3.10  [kernel.kallsyms]                         [k] run_timer_softirq
     0.00%  python3.10  [kernel.kallsyms]                         [k] kfree_skbmem
     0.00%  python3.10  python3.10                                [.] 0x00000000001522b2
     0.00%  python3.10  [kernel.kallsyms]                         [k] drain_obj_stock
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_delack_timer
     0.00%  python3.10  [kernel.kallsyms]                         [k] tcp_clean_rtx_queue.constprop.0
     0.00%  :1991209    [kernel.kallsyms]                         [k] timerqueue_add
     0.00%  python3.10  [kernel.kallsyms]                         [k] __unfreeze_partials
     0.00%  python3.10  [kernel.kallsyms]                         [k] ip_finish_output
     0.00%  python3.10  [kernel.kallsyms]                         [k] inode_free_by_rcu
     0.00%  python3.10  [kernel.kallsyms]                         [k] refcount_dec_not_one
     0.00%  python3.10  python3.10                                [.] 0x000000000028aaf6
     0.00%  python3.10  [kernel.kallsyms]                         [k] detach_entity_cfs_rq
     0.00%  python3.10  [kernel.kallsyms]                         [k] __tcp_transmit_skb
     0.00%  python3.10  [kernel.kallsyms]                         [k] dev_hard_start_xmit
     0.00%  python3.10  [kernel.kallsyms]                         [k] __note_gp_changes
